timestamp,symbol,score,classification,rsi,rvol,price_change_2w,vs_btc,persistence
2025-11-19T07:14:00.397948,STRKUSDT,100,STRONG,MID_CAP,952190230,95153201.659373,70.9,2.08,112.99,120.28,ESTABLISHED
2025-11-19T07:14:00.398023,POLUSDT,67,STRONG,LARGE_CAP,1587448986,17776523.00258,70.7,2.02,-6.06,1.23,EMERGING
2025-11-19T07:14:00.398043,APTUSDT,60,STRONG,LARGE_CAP,2153346607,28546783.70528,72.0,1.44,17.23,24.52,SPIKE
2025-11-19T07:14:00.398062,ASTERUSDT,60,STRONG,LARGE_CAP,2732525676,378924444.90838,72.3,1.33,43.66,50.95,SPIKE
2025-11-19T07:14:00.398081,FETUSDT,60,STRONG,MID_CAP,790711348,41776044.16698,73.7,1.09,49.07,56.36,SPIKE
2025-11-19T07:14:00.398097,FFUSDT,60,STRONG,MID_CAP,339541978,16092227.897752,80.5,0.77,23.64,30.93,SPIKE
2025-11-19T07:14:00.398109,RENDERUSDT,60,STRONG,LARGE_CAP,1091833184,11945905.92553,74.8,1.19,15.11,22.4,SPIKE
2025-11-19T07:14:00.398118,UNIUSDT,60,STRONG,LARGE_CAP,4746291550,90903543.74529,63.5,1.12,51.16,58.45,SPIKE
2025-11-19T07:14:00.398126,XPLUSDT,60,STRONG,MID_CAP,482107918,116543192.08558,58.8,1.76,5.69,12.98,SPIKE
2025-11-19T07:14:00.398135,ZECUSDT,60,STRONG,LARGE_CAP,10375738259,761160138.4949,66.0,1.03,52.21,59.5,SPIKE
2025-11-19T07:14:00.398144,NEARUSDT,55,MODERATE,LARGE_CAP,2946510129,73514513.9667,58.8,1.24,27.88,35.17,SPIKE
2025-11-19T07:14:00.398154,WLFIUSDT,55,MODERATE,LARGE_CAP,3921293396,26544359.67084,59.3,0.72,29.07,36.36,SPIKE
2025-11-19T07:14:00.398170,BCHUSDT,50,MODERATE,LARGE_CAP,10632607490,33437133.9138,86.3,0.94,11.62,18.91,SPIKE
2025-11-19T07:14:00.398187,CAKEUSDT,50,MODERATE,MID_CAP,815620002,12425706.06237,76.0,0.53,12.24,19.53,SPIKE
2025-11-19T07:14:00.398200,DOTUSDT,50,MODERATE,LARGE_CAP,4549346109,22557500.69731,64.2,0.85,13.42,20.71,SPIKE
2025-11-19T07:14:00.398208,ENAUSDT,50,MODERATE,LARGE_CAP,2050370640,69158706.143811,69.9,1.58,-12.27,-4.98,SPIKE
2025-11-19T07:14:00.398217,ETHFIUSDT,50,MODERATE,MID_CAP,552851138,9698106.624,81.6,0.6,10.88,18.17,SPIKE
2025-11-19T07:14:00.398226,OPUSDT,50,MODERATE,MID_CAP,725037860,12605435.495598,65.0,1.0,13.47,20.76,SPIKE
2025-11-19T07:14:00.398234,SUSDT,50,MODERATE,MID_CAP,474219867,9269291.83197,74.3,0.78,7.2,14.49,SPIKE
2025-11-19T07:14:00.398242,WIFUSDT,50,MODERATE,MID_CAP,417923580,24248727.36269,72.7,1.34,7.73,15.02,SPIKE
2025-11-19T07:14:00.398255,LTCUSDT,45,WEAK,LARGE_CAP,7291623171,74674072.60565,58.6,0.95,14.7,21.99,SPIKE
2025-11-19T07:14:00.398271,PENDLEUSDT,42,WEAK,MID_CAP,406691241,7927085.7807,76.0,1.09,-5.16,2.13,EMERGING
2025-11-19T07:14:00.398287,WBETHUSDT,42,WEAK,LARGE_CAP,11117080707,16555020.081451,77.2,4.85,-2.06,5.23,EMERGING
2025-11-19T07:14:00.398304,CFXUSDT,40,WEAK,MID_CAP,466916452,6537093.9744,78.9,1.08,5.12,12.41,SPIKE
2025-11-19T07:14:00.398320,CRVUSDT,40,WEAK,MID_CAP,632070956,15299439.23873,79.0,0.97,5.51,12.8,SPIKE
2025-11-19T07:14:00.398332,ETCUSDT,40,WEAK,LARGE_CAP,2268319740,10981864.9124,72.6,0.73,4.56,11.85,SPIKE
2025-11-19T07:14:00.398348,INJUSDT,40,WEAK,MID_CAP,677281220,7147496.8867,78.4,0.71,6.8,14.09,SPIKE
2025-11-19T07:14:00.398364,LDOUSDT,40,WEAK,MID_CAP,656214277,9548304.334663,80.7,0.82,3.81,11.1,SPIKE
2025-11-19T07:14:00.398381,PAXGUSDT,40,WEAK,LARGE_CAP,1356221250,47530965.386786,77.8,1.0,3.62,10.91,SPIKE
2025-11-19T07:14:00.398398,SYRUPUSDT,40,WEAK,MID_CAP,436360582,9339973.18321,60.1,0.87,6.68,13.97,SPIKE
2025-11-19T07:14:00.398415,TRXUSDT,40,WEAK,LARGE_CAP,27670705495,143294970.81693,80.8,1.25,3.4,10.69,SPIKE
2025-11-19T07:14:00.398427,XRPUSDT,40,WEAK,LARGE_CAP,134324231128,434790890.57612,76.2,1.33,3.52,10.81,SPIKE
2025-11-19T07:15:09.975108,STRKUSDT,100,STRONG,MID_CAP,952190230,95190527.686658,71.4,2.08,114.2,121.49,ESTABLISHED
2025-11-19T07:15:09.975185,POLUSDT,67,STRONG,LARGE_CAP,1587448986,17643445.76773,71.6,2.02,-5.94,1.35,EMERGING
2025-11-19T07:15:09.975213,APTUSDT,60,STRONG,LARGE_CAP,2153346607,28517145.92889,72.2,1.44,17.27,24.56,SPIKE
2025-11-19T07:15:09.975237,ASTERUSDT,60,STRONG,LARGE_CAP,2732525676,378873005.24388,72.7,1.33,44.08,51.37,SPIKE
2025-11-19T07:15:09.975260,FETUSDT,60,STRONG,MID_CAP,790711348,41777696.18252,74.4,1.09,49.41,56.7,SPIKE
2025-11-19T07:15:09.975283,FFUSDT,60,STRONG,MID_CAP,339541978,16084493.768488,80.4,0.77,23.53,30.82,SPIKE
2025-11-19T07:15:09.975304,RENDERUSDT,60,STRONG,LARGE_CAP,1091833184,11941035.17437,75.2,1.19,15.22,22.51,SPIKE
2025-11-19T07:15:09.975326,UNIUSDT,60,STRONG,LARGE_CAP,4746291550,90893383.27807,63.6,1.12,51.22,58.51,SPIKE
2025-11-19T07:15:09.975348,XPLUSDT,60,STRONG,MID_CAP,482107918,116497683.39177,59.0,1.76,5.86,13.15,SPIKE
2025-11-19T07:15:09.975370,ZECUSDT,60,STRONG,LARGE_CAP,10375738259,761193383.68211,66.6,1.03,52.55,59.84,SPIKE
2025-11-19T07:15:09.975393,NEARUSDT,55,MODERATE,LARGE_CAP,2946510129,73508468.1228,59.2,1.24,27.99,35.28,SPIKE
2025-11-19T07:15:09.975415,WLFIUSDT,55,MODERATE,LARGE_CAP,3921293396,26545778.36601,59.3,0.72,29.07,36.36,SPIKE
2025-11-19T07:15:09.975437,BCHUSDT,50,MODERATE,LARGE_CAP,10632607490,33472521.0641,86.5,0.94,11.66,18.95,SPIKE
2025-11-19T07:15:09.975460,CAKEUSDT,50,MODERATE,MID_CAP,815620002,12420621.93911,76.6,0.53,12.38,19.67,SPIKE
2025-11-19T07:15:09.975481,DOTUSDT,50,MODERATE,LARGE_CAP,4549346109,22547674.25866,64.8,0.85,13.5,20.79,SPIKE
2025-11-19T07:15:09.975502,ENAUSDT,50,MODERATE,LARGE_CAP,2050370640,69068822.689961,70.5,1.58,-12.15,-4.86,SPIKE
2025-11-19T07:15:09.975525,ETHFIUSDT,50,MODERATE,MID_CAP,552851138,9705071.4153,81.8,0.61,11.0,18.29,SPIKE
2025-11-19T07:15:09.975546,OPUSDT,50,MODERATE,MID_CAP,725037860,12608404.898863,65.7,1.0,13.59,20.88,SPIKE
2025-11-19T07:15:09.975569,SUSDT,50,MODERATE,MID_CAP,474219867,9272275.62664,75.8,0.78,7.37,14.66,SPIKE
2025-11-19T07:15:09.975590,WIFUSDT,50,MODERATE,MID_CAP,417923580,24247591.3765,72.7,1.34,7.73,15.02,SPIKE
2025-11-19T07:15:09.975613,LTCUSDT,45,WEAK,LARGE_CAP,7291623171,74662821.76158,59.4,0.95,14.92,22.21,SPIKE
2025-11-19T07:15:09.975636,PENDLEUSDT,42,WEAK,MID_CAP,406691241,7921352.5901,75.7,1.09,-5.2,2.09,EMERGING
2025-11-19T07:15:09.975659,WBETHUSDT,42,WEAK,LARGE_CAP,11117080707,16560085.203442,77.9,4.85,-1.99,5.3,EMERGING
2025-11-19T07:15:09.975681,CFXUSDT,40,WEAK,MID_CAP,466916452,6538519.904,79.8,1.08,5.23,12.52,SPIKE
2025-11-19T07:15:09.975704,CRVUSDT,40,WEAK,MID_CAP,632070956,15290565.91191,80.5,0.97,5.68,12.97,SPIKE
2025-11-19T07:15:09.975728,DCRUSDT,40,WEAK,MID_CAP,568165629,6255956.4673,67.2,0.79,3.71,11.0,SPIKE
2025-11-19T07:15:09.975752,ETCUSDT,40,WEAK,LARGE_CAP,2268319740,10978356.7093,72.6,0.73,4.56,11.85,SPIKE
2025-11-19T07:15:09.975776,INJUSDT,40,WEAK,MID_CAP,677281220,7152548.549,79.5,0.71,6.96,14.25,SPIKE
2025-11-19T07:15:09.975800,LDOUSDT,40,WEAK,MID_CAP,656214277,9547015.040999,81.5,0.82,3.91,11.2,SPIKE
2025-11-19T07:15:09.975824,PAXGUSDT,40,WEAK,LARGE_CAP,1356221250,47497205.957844,76.9,1.0,3.58,10.87,SPIKE
2025-11-19T07:15:09.975847,SYRUPUSDT,40,WEAK,MID_CAP,436360582,9329328.53156,60.8,0.87,6.82,14.11,SPIKE
2025-11-19T07:15:09.975871,TRXUSDT,40,WEAK,LARGE_CAP,27670705495,143268731.98284,81.8,1.25,3.43,10.72,SPIKE
2025-11-19T07:15:09.975894,XRPUSDT,40,WEAK,LARGE_CAP,134324231128,434608460.31968,76.4,1.34,3.6,10.89,SPIKE
2025-11-19T07:16:03.856040,STRKUSDT,100,STRONG,MID_CAP,952190230,95234042.850342,71.5,2.08,114.6,121.81,ESTABLISHED
2025-11-19T07:16:03.856107,POLUSDT,67,STRONG,LARGE_CAP,1587448986,17603755.69307,71.2,2.02,-6.0,1.21,EMERGING
2025-11-19T07:16:03.856130,APTUSDT,60,STRONG,LARGE_CAP,2153346607,28486901.69267,72.7,1.44,17.35,24.56,SPIKE
2025-11-19T07:16:03.856148,ASTERUSDT,60,STRONG,LARGE_CAP,2732525676,378690481.58799,72.6,1.33,43.97,51.18,SPIKE
2025-11-19T07:16:03.856163,FETUSDT,60,STRONG,MID_CAP,790711348,41797106.93406,75.1,1.09,49.75,56.96,SPIKE
2025-11-19T07:16:03.856177,FFUSDT,60,STRONG,MID_CAP,339541978,16085297.30522,80.4,0.77,23.56,30.77,SPIKE
2025-11-19T07:16:03.856190,RENDERUSDT,60,STRONG,LARGE_CAP,1091833184,11943088.43045,75.0,1.19,15.16,22.37,SPIKE
2025-11-19T07:16:03.856204,UNIUSDT,60,STRONG,LARGE_CAP,4746291550,90899072.55721,63.8,1.12,51.26,58.47,SPIKE
2025-11-19T07:16:03.856218,XPLUSDT,60,STRONG,MID_CAP,482107918,116458435.12875,58.8,1.76,5.69,12.9,SPIKE
2025-11-19T07:16:03.856232,ZECUSDT,60,STRONG,LARGE_CAP,10375738259,761305954.31428,67.3,1.03,52.94,60.15,SPIKE
2025-11-19T07:16:03.856245,NEARUSDT,55,MODERATE,LARGE_CAP,2946510129,73488546.5248,59.3,1.24,28.05,35.26,SPIKE
2025-11-19T07:16:03.856258,WLFIUSDT,55,MODERATE,LARGE_CAP,3921293396,26542716.8614,59.3,0.72,29.07,36.28,SPIKE
2025-11-19T07:16:03.856272,BCHUSDT,50,MODERATE,LARGE_CAP,10632607490,33322896.5624,86.4,0.94,11.64,18.85,SPIKE
2025-11-19T07:16:03.856286,CAKEUSDT,50,MODERATE,MID_CAP,815620002,12387417.72978,76.5,0.53,12.34,19.55,SPIKE
2025-11-19T07:16:03.856299,DCRUSDT,50,MODERATE,MID_CAP,568165629,6325614.1205,71.5,0.8,8.59,15.8,SPIKE
2025-11-19T07:16:03.856312,DOTUSDT,50,MODERATE,LARGE_CAP,4549346109,22532450.19348,65.1,0.85,13.54,20.75,SPIKE
2025-11-19T07:16:03.856325,ENAUSDT,50,MODERATE,LARGE_CAP,2050370640,69045424.726818,70.6,1.58,-12.11,-4.9,SPIKE
2025-11-19T07:16:03.856339,ETHFIUSDT,50,MODERATE,MID_CAP,552851138,9702379.1506,81.8,0.61,11.0,18.21,SPIKE
2025-11-19T07:16:03.856353,OPUSDT,50,MODERATE,MID_CAP,725037860,12608917.401849,65.7,1.0,13.59,20.8,SPIKE
2025-11-19T07:16:03.856366,SUSDT,50,MODERATE,MID_CAP,474219867,9273109.8047,75.8,0.78,7.37,14.58,SPIKE
2025-11-19T07:16:03.856379,WIFUSDT,50,MODERATE,MID_CAP,417923580,24264483.07606,72.7,1.34,7.73,14.94,SPIKE
2025-11-19T07:16:03.856392,LTCUSDT,45,WEAK,LARGE_CAP,7291623171,74557046.91695,59.5,0.95,14.94,22.15,SPIKE
2025-11-19T07:16:03.856407,PENDLEUSDT,42,WEAK,MID_CAP,406691241,7914949.2614,75.3,1.09,-5.24,1.97,EMERGING
2025-11-19T07:16:03.856424,WBETHUSDT,42,WEAK,LARGE_CAP,11117080707,16564086.466648,78.1,4.85,-1.97,5.24,EMERGING
2025-11-19T07:16:03.856443,CFXUSDT,40,WEAK,MID_CAP,466916452,6538367.1709,78.9,1.08,5.12,12.33,SPIKE
2025-11-19T07:16:03.856463,CRVUSDT,40,WEAK,MID_CAP,632070956,15291542.39445,80.5,0.97,5.68,12.89,SPIKE
2025-11-19T07:16:03.856478,ETCUSDT,40,WEAK,LARGE_CAP,2268319740,10976295.5195,72.6,0.73,4.56,11.77,SPIKE
2025-11-19T07:16:03.856491,INJUSDT,40,WEAK,MID_CAP,677281220,7150462.921,79.5,0.71,6.96,14.17,SPIKE
2025-11-19T07:16:03.856504,LDOUSDT,40,WEAK,MID_CAP,656214277,9546008.565206,81.8,0.82,3.94,11.15,SPIKE
2025-11-19T07:16:03.856519,PAXGUSDT,40,WEAK,LARGE_CAP,1356221250,47385756.123523,77.2,1.0,3.59,10.8,SPIKE
2025-11-19T07:16:03.856533,SYRUPUSDT,40,WEAK,MID_CAP,436360582,9320775.79301,60.7,0.87,6.79,14.0,SPIKE
2025-11-19T07:16:03.856546,TRXUSDT,40,WEAK,LARGE_CAP,27670705495,143243174.74061,80.8,1.25,3.4,10.61,SPIKE
2025-11-19T07:16:03.856562,XRPUSDT,40,WEAK,LARGE_CAP,134324231128,434567914.4319,76.5,1.34,3.62,10.83,SPIKE
2025-11-19T07:17:26.915681,STRKUSDT,100,STRONG,MID_CAP,952190230,95258226.782063,71.5,2.09,114.7,121.91,ESTABLISHED
2025-11-19T07:17:26.915738,POLUSDT,67,STRONG,LARGE_CAP,1587448986,17590109.3131,71.6,2.02,-5.94,1.27,EMERGING
2025-11-19T07:17:26.915754,APTUSDT,60,STRONG,LARGE_CAP,2153346607,28446951.2109,72.5,1.44,17.31,24.52,SPIKE
2025-11-19T07:17:26.915767,ASTERUSDT,60,STRONG,LARGE_CAP,2732525676,378523195.57019,72.8,1.33,44.19,51.4,SPIKE
2025-11-19T07:17:26.915779,FETUSDT,60,STRONG,MID_CAP,790711348,41807682.68582,75.2,1.09,49.8,57.01,SPIKE
2025-11-19T07:17:26.915791,FFUSDT,60,STRONG,MID_CAP,339541978,16085978.175047,80.3,0.77,23.48,30.69,SPIKE
2025-11-19T07:17:26.915802,RENDERUSDT,60,STRONG,LARGE_CAP,1091833184,11929518.57434,75.5,1.19,15.27,22.48,SPIKE
2025-11-19T07:17:26.915813,UNIUSDT,60,STRONG,LARGE_CAP,4746291550,90886627.15455,63.2,1.12,51.08,58.29,SPIKE
2025-11-19T07:17:26.915825,WLFIUSDT,60,STRONG,LARGE_CAP,3921293396,26537938.05645,60.4,0.72,29.34,36.55,SPIKE
2025-11-19T07:17:26.915836,XPLUSDT,60,STRONG,MID_CAP,482107918,116316400.89199,59.4,1.76,6.19,13.4,SPIKE
2025-11-19T07:17:26.915847,ZECUSDT,60,STRONG,LARGE_CAP,10375738259,760831701.70247,67.8,1.03,53.21,60.42,SPIKE
2025-11-19T07:17:26.915859,NEARUSDT,55,MODERATE,LARGE_CAP,2946510129,73468237.8756,59.2,1.24,27.99,35.2,SPIKE
2025-11-19T07:17:26.915870,BCHUSDT,50,MODERATE,LARGE_CAP,10632607490,33324201.9211,85.6,0.94,11.49,18.7,SPIKE
2025-11-19T07:17:26.915881,CAKEUSDT,50,MODERATE,MID_CAP,815620002,12379126.97773,76.4,0.53,12.29,19.5,SPIKE
2025-11-19T07:17:26.915891,DOTUSDT,50,MODERATE,LARGE_CAP,4549346109,22509435.2712,64.5,0.85,13.46,20.67,SPIKE
2025-11-19T07:17:26.915902,ENAUSDT,50,MODERATE,LARGE_CAP,2050370640,69017707.965754,70.6,1.58,-12.11,-4.9,SPIKE
2025-11-19T07:17:26.915913,ETHFIUSDT,50,MODERATE,MID_CAP,552851138,9689167.3487,81.8,0.61,11.0,18.21,SPIKE
2025-11-19T07:17:26.915923,OPUSDT,50,MODERATE,MID_CAP,725037860,12593034.338561,66.1,1.0,13.64,20.85,SPIKE
2025-11-19T07:17:26.915934,SUSDT,50,MODERATE,MID_CAP,474219867,9224033.32448,75.0,0.78,7.28,14.49,SPIKE
2025-11-19T07:17:26.915944,WIFUSDT,50,MODERATE,MID_CAP,417923580,24262655.02578,75.0,1.34,7.99,15.2,SPIKE
2025-11-19T07:17:26.915954,LTCUSDT,45,WEAK,LARGE_CAP,7291623171,74560368.6298,59.3,0.95,14.88,22.09,SPIKE
2025-11-19T07:17:26.915964,PENDLEUSDT,42,WEAK,MID_CAP,406691241,7913145.0005,77.0,1.09,-5.04,2.17,EMERGING
2025-11-19T07:17:26.915974,WBETHUSDT,42,WEAK,LARGE_CAP,11117080707,16565335.999534,78.4,4.86,-1.93,5.28,EMERGING
2025-11-19T07:17:26.915984,CFXUSDT,40,WEAK,MID_CAP,466916452,6548255.5771,78.9,1.08,5.12,12.33,SPIKE
2025-11-19T07:17:26.915994,CRVUSDT,40,WEAK,MID_CAP,632070956,15278766.18614,80.5,0.97,5.68,12.89,SPIKE
2025-11-19T07:17:26.916004,DCRUSDT,40,WEAK,MID_CAP,568165629,6417151.67727,69.9,0.81,6.6,13.81,SPIKE
2025-11-19T07:17:26.916013,ETCUSDT,40,WEAK,LARGE_CAP,2268319740,10973238.6502,72.6,0.73,4.56,11.77,SPIKE
2025-11-19T07:17:26.916023,INJUSDT,40,WEAK,MID_CAP,677281220,7147457.15,77.3,0.72,6.65,13.86,SPIKE
2025-11-19T07:17:26.916032,LDOUSDT,40,WEAK,MID_CAP,656214277,9542082.143958,82.2,0.82,3.98,11.19,SPIKE
2025-11-19T07:17:26.916042,PAXGUSDT,40,WEAK,LARGE_CAP,1356221250,47367009.799462,77.5,1.0,3.6,10.81,SPIKE
2025-11-19T07:17:26.916051,SYRUPUSDT,40,WEAK,MID_CAP,436360582,9316312.5685,60.9,0.87,6.84,14.05,SPIKE
2025-11-19T07:17:26.916061,TRXUSDT,40,WEAK,LARGE_CAP,27670705495,142702603.30287,82.9,1.25,3.47,10.68,SPIKE
2025-11-19T07:17:26.916071,XRPUSDT,40,WEAK,LARGE_CAP,134324231128,435186699.62485,76.9,1.34,3.78,10.99,SPIKE
2025-11-19T07:18:09.393733,STRKUSDT,100,STRONG,MID_CAP,952190230,95304574.220238,71.5,2.09,114.5,121.69,ESTABLISHED
2025-11-19T07:18:09.393790,POLUSDT,67,STRONG,LARGE_CAP,1587448986,17545844.00583,72.1,2.02,-5.87,1.32,EMERGING
2025-11-19T07:18:09.393802,APTUSDT,60,STRONG,LARGE_CAP,2153346607,28383600.3213,72.7,1.44,17.35,24.54,SPIKE
2025-11-19T07:18:09.393812,ASTERUSDT,60,STRONG,LARGE_CAP,2732525676,378353479.64746,73.0,1.33,44.4,51.59,SPIKE
2025-11-19T07:18:09.393821,FETUSDT,60,STRONG,MID_CAP,790711348,41779766.06362,75.5,1.09,50.25,57.44,SPIKE
2025-11-19T07:18:09.393831,FFUSDT,60,STRONG,MID_CAP,339541978,16079955.723223,80.6,0.77,23.78,30.97,SPIKE
2025-11-19T07:18:09.393839,LTCUSDT,60,STRONG,LARGE_CAP,7291623171,74366499.02737,60.0,0.95,15.07,22.26,SPIKE
2025-11-19T07:18:09.393848,RENDERUSDT,60,STRONG,LARGE_CAP,1091833184,11904824.48172,76.2,1.19,15.44,22.63,SPIKE
2025-11-19T07:18:09.393857,UNIUSDT,60,STRONG,LARGE_CAP,4746291550,90778090.421,63.2,1.12,51.08,58.27,SPIKE
2025-11-19T07:18:09.393865,WLFIUSDT,60,STRONG,LARGE_CAP,3921293396,26522708.22148,60.4,0.72,29.34,36.53,SPIKE
2025-11-19T07:18:09.393875,XPLUSDT,60,STRONG,MID_CAP,482107918,116190297.87114,59.4,1.76,6.23,13.42,SPIKE
2025-11-19T07:18:09.393883,ZECUSDT,60,STRONG,LARGE_CAP,10375738259,759956541.98355,68.0,1.03,53.32,60.51,SPIKE
2025-11-19T07:18:09.393892,NEARUSDT,55,MODERATE,LARGE_CAP,2946510129,73417264.7578,59.5,1.24,28.1,35.29,SPIKE
2025-11-19T07:18:09.393900,BCHUSDT,50,MODERATE,LARGE_CAP,10632607490,33334899.4043,86.3,0.95,11.62,18.81,SPIKE
2025-11-19T07:18:09.393908,CAKEUSDT,50,MODERATE,MID_CAP,815620002,12337784.45474,76.5,0.53,12.34,19.53,SPIKE
2025-11-19T07:18:09.393917,DOTUSDT,50,MODERATE,LARGE_CAP,4549346109,22451720.86673,66.0,0.85,13.66,20.85,SPIKE
2025-11-19T07:18:09.393926,ENAUSDT,50,MODERATE,LARGE_CAP,2050370640,68966662.310131,71.0,1.58,-11.96,-4.77,SPIKE
2025-11-19T07:18:09.393934,ETHFIUSDT,50,MODERATE,MID_CAP,552851138,9671334.3193,82.1,0.61,11.12,18.31,SPIKE
2025-11-19T07:18:09.393942,OPUSDT,50,MODERATE,MID_CAP,725037860,12561485.224132,66.9,1.0,13.76,20.95,SPIKE
2025-11-19T07:18:09.393950,SUSDT,50,MODERATE,MID_CAP,474219867,9210670.40543,75.8,0.78,7.37,14.56,SPIKE
2025-11-19T07:18:09.393958,WIFUSDT,50,MODERATE,MID_CAP,417923580,24213922.69958,75.0,1.34,7.99,15.18,SPIKE
2025-11-19T07:18:09.393966,PENDLEUSDT,42,WEAK,MID_CAP,406691241,7898374.8861,77.4,1.09,-5.0,2.19,EMERGING
2025-11-19T07:18:09.393974,WBETHUSDT,42,WEAK,LARGE_CAP,11117080707,16546394.142875,79.4,4.86,-1.82,5.37,EMERGING
2025-11-19T07:18:09.393982,CFXUSDT,40,WEAK,MID_CAP,466916452,6546544.5521,78.9,1.08,5.12,12.31,SPIKE
2025-11-19T07:18:09.393989,CRVUSDT,40,WEAK,MID_CAP,632070956,15241351.88427,82.1,0.97,5.84,13.03,SPIKE
2025-11-19T07:18:09.393997,DCRUSDT,40,WEAK,MID_CAP,568165629,6461934.93123,69.4,0.82,6.08,13.27,SPIKE
2025-11-19T07:18:09.394005,ETCUSDT,40,WEAK,LARGE_CAP,2268319740,10951730.6731,73.3,0.73,4.7,11.89,SPIKE
2025-11-19T07:18:09.394012,INJUSDT,40,WEAK,MID_CAP,677281220,7138183.0643,78.4,0.72,6.8,13.99,SPIKE
2025-11-19T07:18:09.394020,LDOUSDT,40,WEAK,MID_CAP,656214277,9531462.387497,82.9,0.82,4.07,11.26,SPIKE
2025-11-19T07:18:09.394027,PAXGUSDT,40,WEAK,LARGE_CAP,1356221250,47181846.846151,78.3,1.0,3.64,10.83,SPIKE
2025-11-19T07:18:09.394034,SYRUPUSDT,40,WEAK,MID_CAP,436360582,9296444.9535,61.4,0.87,6.95,14.14,SPIKE
2025-11-19T07:18:09.394042,TRXUSDT,40,WEAK,LARGE_CAP,27670705495,142366433.69494,82.9,1.25,3.47,10.66,SPIKE
2025-11-19T07:18:09.394050,XRPUSDT,40,WEAK,LARGE_CAP,134324231128,433743535.68315,76.8,1.34,3.75,10.94,SPIKE
2025-11-19T07:19:44.260156,STRKUSDT,100,STRONG,MID_CAP,952190230,95255140.60067,71.6,2.09,114.9,122.03,ESTABLISHED
2025-11-19T07:19:44.260207,POLUSDT,67,STRONG,LARGE_CAP,1587448986,17518425.94388,71.6,2.02,-5.94,1.19,EMERGING
2025-11-19T07:19:44.260226,APTUSDT,60,STRONG,LARGE_CAP,2153346607,28309059.24971,73.0,1.44,17.39,24.52,SPIKE
2025-11-19T07:19:44.260247,ASTERUSDT,60,STRONG,LARGE_CAP,2732525676,378135483.87953,72.9,1.33,44.29,51.42,SPIKE
2025-11-19T07:19:44.260268,FETUSDT,60,STRONG,MID_CAP,792601784,41760590.12272,74.8,1.09,49.61,56.74,SPIKE
2025-11-19T07:19:44.260285,FFUSDT,60,STRONG,MID_CAP,339541978,16072635.967338,80.3,0.77,23.51,30.64,SPIKE
2025-11-19T07:19:44.260301,RENDERUSDT,60,STRONG,LARGE_CAP,1091833184,11883589.5193,76.9,1.19,15.6,22.73,SPIKE
2025-11-19T07:19:44.260316,UNIUSDT,60,STRONG,LARGE_CAP,4746291550,90649530.24459,63.9,1.12,51.3,58.43,SPIKE
2025-11-19T07:19:44.260332,WLFIUSDT,60,STRONG,LARGE_CAP,3921293396,26491020.74958,60.4,0.72,29.34,36.47,SPIKE
2025-11-19T07:19:44.260394,XPLUSDT,60,STRONG,MID_CAP,482107918,115846188.609,59.7,1.76,6.44,13.57,SPIKE
2025-11-19T07:19:44.260410,ZECUSDT,60,STRONG,LARGE_CAP,10375738259,759578111.43964,68.5,1.03,53.55,60.68,SPIKE
2025-11-19T07:19:44.260427,LTCUSDT,55,MODERATE,LARGE_CAP,7291623171,74316436.2193,59.8,0.95,15.02,22.15,SPIKE
2025-11-19T07:19:44.260443,NEARUSDT,55,MODERATE,LARGE_CAP,2946510129,73332557.7915,59.5,1.24,28.1,35.23,SPIKE
2025-11-19T07:19:44.260458,BCHUSDT,50,MODERATE,LARGE_CAP,10632607490,33319390.0297,85.7,0.95,11.51,18.64,SPIKE
2025-11-19T07:19:44.260474,CAKEUSDT,50,MODERATE,MID_CAP,815620002,12317362.36699,76.6,0.53,12.38,19.51,SPIKE
2025-11-19T07:19:44.260490,DOTUSDT,50,MODERATE,LARGE_CAP,4549346109,22396639.16701,65.1,0.85,13.54,20.67,SPIKE
2025-11-19T07:19:44.260506,ENAUSDT,50,MODERATE,LARGE_CAP,2050370640,68955431.904446,71.0,1.58,-11.96,-4.83,SPIKE
2025-11-19T07:19:44.260521,ETHFIUSDT,50,MODERATE,MID_CAP,552851138,9641715.9752,82.1,0.61,11.12,18.25,SPIKE
2025-11-19T07:19:44.260537,OPUSDT,50,MODERATE,MID_CAP,725037860,12535231.630393,66.7,1.0,13.73,20.86,SPIKE
2025-11-19T07:19:44.260553,SUSDT,50,MODERATE,MID_CAP,474219867,9193263.80017,75.0,0.78,7.28,14.41,SPIKE
2025-11-19T07:19:44.260570,WIFUSDT,50,MODERATE,MID_CAP,417923580,24192691.35642,75.0,1.34,7.99,15.12,SPIKE
2025-11-19T07:19:44.260584,PENDLEUSDT,42,WEAK,MID_CAP,406691241,7757134.1124,77.4,1.09,-5.0,2.13,EMERGING
2025-11-19T07:19:44.260605,WBETHUSDT,42,WEAK,LARGE_CAP,11117080707,16548480.545933,79.2,4.86,-1.84,5.29,EMERGING
2025-11-19T07:19:44.260626,CFXUSDT,40,WEAK,MID_CAP,466916452,6542057.7569,78.9,1.08,5.12,12.25,SPIKE
2025-11-19T07:19:44.260641,CRVUSDT,40,WEAK,MID_CAP,632070956,15199594.10398,81.6,0.97,5.8,12.93,SPIKE
2025-11-19T07:19:44.260656,DCRUSDT,40,WEAK,MID_CAP,568165629,6464688.46538,69.8,0.82,6.51,13.64,SPIKE
